division_old,state_old,ALP_old,LNP_old,GRN_old,ON_old,IND_old,OTH_old,division_key,division_corrected,state_corrected,ALP_corrected,LNP_corrected,GRN_corrected,ON_corrected,IND_corrected,OTH_corrected,ALP_pvi_delta,LNP_pvi_delta,GRN_pvi_delta,ON_pvi_delta,IND_pvi_delta,OTH_pvi_delta,ALP_old_primary,LNP_old_primary,GRN_old_primary,ON_old_primary,IND_old_primary,OTH_old_primary,ALP_corrected_primary,LNP_corrected_primary,GRN_corrected_primary,ON_corrected_primary,IND_corrected_primary,OTH_corrected_primary,ALP_primary_delta_pp,LNP_primary_delta_pp,GRN_primary_delta_pp,ON_primary_delta_pp,IND_primary_delta_pp,OTH_primary_delta_pp,max_abs_primary_delta_pp
La Trobe,VIC,0.0702,-0.052000000000000005,0.09230000000000001,-0.0298,-0.07,-0.012199999999999999,LA TROBE,La Trobe,VIC,-0.03413342469,0.07853732025,0.002061048756,0.1515169598,-0.07,0.0122780294,-0.10433342469,0.13053732025,-0.09023895124400001,0.18131695979999998,0.0,0.024478029399999997,0.4020308395012731,0.2614397204464845,0.19109036731129414,0.06106449974589259,0.022316581070254127,0.06205799192480157,0.30694009337487355,0.3977248661789978,0.12267986960033375,0.07080374814921984,0.022647971690645682,0.07920345100592928,-9.509074612639957,13.628514573251332,-6.8410497710960385,0.9739248403327252,0.033139062039155495,1.714545908112771,13.628514573251332
Solomon,NT,0.1338,-0.0806,-0.0007000000000000001,0.002,-0.07,0.0141,SOLOMON,Solomon,NT,0.00274664477,0.006320172959,-0.008863882421,0.06135363049,0.0636,-0.03732069267,-0.13105335523,0.08692017295900001,-0.008163882421,0.059353630489999996,0.1336,-0.051420692670000004,0.47380966781718215,0.23852887515912238,0.12112398697391766,0.06335574683808558,0.022811753256809966,0.08036996995488224,0.33995642442130264,0.32217425677743006,0.1129032270523046,0.06723013592613,0.11093079674737658,0.04680515907545604,-13.385324339587951,8.364538161830767,-0.8220759921613058,0.3874389088044425,8.811904349056661,-3.35648108794262,13.385324339587951
Barker,SA,-0.1441,0.0665,-0.0501,-0.0452,0.175,-0.0323,BARKER,Barker,SA,-0.119838765,0.1671005455,-0.04243076467,0.2749380537,-0.01175848603,-0.009789893666,0.024261235000000006,0.1006005455,0.007669235329999996,0.32013805370000004,-0.18675848602999998,0.022510106334000003,0.2058596441963994,0.39921512703288703,0.0844595225326329,0.06405843361590197,0.1942139457713261,0.05219332685085253,0.22294028248867015,0.487514424408733,0.08754597842236804,0.07513788997468375,0.061734694828700434,0.0651267298768446,1.7080638292270744,8.829929737584596,0.30864558897351346,1.1079456358781783,-13.24792509426257,1.2933403025992072,13.24792509426257
Werriwa,NSW,0.07150000000000001,-0.0808,-0.0139,-0.225,0.1507,-0.07,WERRIWA,Werriwa,NSW,0.06351429052,-0.01949583172,-0.02207565629,-0.4204567578,-0.0472,0.04762027701,-0.007985709480000006,0.06130416828,-0.00817565629,-0.19545675780000002,-0.1979,0.11762027701000001,0.4058108117395766,0.23461337863686924,0.10886772606640481,0.056061729988861546,0.16883838235798232,0.025807971210305477,0.40312110738122486,0.29941233429065467,0.10350959875613569,0.054111133377945965,0.03789504199234651,0.10195078420169235,-0.2689704358351752,6.479895565378543,-0.5358127310269121,-0.1950596610915581,-13.094334036563582,7.614281299138686,13.094334036563582
Casey,VIC,0.0375,-0.0297,-0.0462,0.013500000000000002,0.0482,0.0029,CASEY,Casey,VIC,-0.09609476899,0.07005493123,-0.007202947387,-0.2945947349,0.03108134309,0.0171927015,-0.13359476899,0.09975493123000001,0.038997052612999995,-0.3080947349,-0.01711865691,0.014292701500000001,0.3815378014887227,0.29185011845466746,0.08546950394412291,0.06418629966951704,0.10323684360836476,0.07371943283460514,0.25077011282541706,0.39696353654624056,0.11762076540719646,0.058579266805844354,0.09205953719698998,0.08400678121831161,-13.076768866330562,10.51134180915731,3.2151261463073553,-0.5607032863672687,-1.1177306411374779,1.0287348383706472,13.076768866330562
Bullwinkel,WA,0.12210000000000001,-0.056600000000000004,-0.0385,0.0248,0.0256,-0.056900000000000006,BULLWINKEL,Bullwinkel,WA,-0.009914631583,0.03569915921,-0.009846189712,0.2046943702,-0.07,0.03754865856,-0.132014631583,0.09229915921000001,0.028653810288,0.17989437020000001,-0.0956,0.09444865856000001,0.4614421954304498,0.2621659652259089,0.09080448180383364,0.0639237380297521,0.08707198072971903,0.03459163878033661,0.33431119130268394,0.35853829557412414,0.1144281708800239,0.07334606408501615,0.022887883984989442,0.09648839417316254,-12.713100412776585,9.637233034821524,2.3623689076190253,0.9422326055264052,-6.418409674472958,6.189675539282594,12.713100412776585
McPherson,QLD,0.0019,-0.0317,-0.0274,0.0183,-0.07,0.0943,MCPHERSON,McPherson,QLD,-0.1098445945,0.05028325361,-0.02053303888,-0.204811133,0.0773,0.0457440017,-0.1117445945,0.08198325361,0.006866961120000001,-0.22311113300000002,0.1473,-0.04855599829999999,0.3616945545473727,0.30290080201800795,0.10512281187002505,0.06723248767593037,0.02402370235624636,0.13902564153241762,0.23507200942731585,0.3737614719651966,0.10598284001937255,0.06062805161477697,0.12261159932725178,0.10194402764608626,-12.662254512005685,7.086066994718864,0.08600281493475054,-0.6604436061153407,9.858789697100542,-3.7081613886331355,12.662254512005685
Canning,WA,0.0876,-0.0352,-0.0235,0.029500000000000002,-0.07,0.0101,CANNING,Canning,WA,-0.0289048223,0.094914027,-0.03450643536,0.4568004307,-0.07,0.0002807262015,-0.1165048223,0.130114027,-0.011006435359999997,0.42730043069999996,0.0,-0.0098192737985,0.4369002797495807,0.28991383837286727,0.10503549418279992,0.06548782127465966,0.02327805296008368,0.07938451346000878,0.3134809061474348,0.415984453373107,0.09407171055641127,0.08191874657107794,0.022748710467530638,0.07179547288443842,-12.341937360214589,12.607061500023974,-1.0963783626388655,1.6430925296418277,-0.05293424925530421,-0.758904057557036,12.607061500023974
Deakin,VIC,-0.12890000000000001,0.1206,0.0123,-0.0152,-0.0384,0.054000000000000006,DEAKIN,Deakin,VIC,0.002506733142,0.06629157259,0.002709664349,-0.9005694703,-0.0012,-0.02155485382,0.13140673314200002,-0.05430842741,-0.009590335651,-0.8853694703,0.0372,-0.07555485382,0.21434492915877945,0.4408689945450484,0.13160246006794618,0.06289813890463543,0.04413811870250164,0.10614735862108898,0.33604865592402305,0.37758443213557324,0.12068118761654516,0.042171984344193246,0.0672691199846864,0.056244619994978984,12.17037267652436,-6.328456240947516,-1.0921272451401023,-2.0726154560442183,2.3131001282184767,-4.990273862611,12.17037267652436
Page,NSW,-0.009899999999999999,0.035699999999999996,-0.0098,0.015,-0.07,0.0375,PAGE,Page,NSW,-0.1289252579,0.1206269467,0.0123201396,-0.5033316302,-0.0384,0.05395625918,-0.11902525790000001,0.0849269467,0.022120139599999998,-0.5183316302000001,0.03160000000000001,0.016456259180000002,0.33754954005450927,0.3614559494447405,0.11584109401203968,0.06484967935554221,0.023208066295522377,0.09709567083764581,0.21652937944444703,0.44610731706812395,0.13266302536000538,0.05276364071433514,0.04440198870805964,0.10753464870502878,-12.102016061006223,8.465136762338343,1.6821931347965697,-1.2086038641207073,2.1193922412537267,1.0438977867382973,12.102016061006223
Curtin,WA,-0.1388,0.0526,-0.0546,0.0084,0.08220000000000001,0.0848,CURTIN,Curtin,WA,-0.1950225519,0.07761732923,-0.03763050461,-1.068620646,0.2482592389,-0.05451610187,-0.0562225519,0.025017329230000003,0.016969495390000006,-1.077020646,0.16605923890000002,-0.13931610187,0.2108067753047918,0.3839391433308916,0.08056923132974797,0.06554125288028438,0.12929533303441867,0.12984826411986555,0.15655967907004223,0.4186511700954352,0.09619572662564137,0.04190122650055794,0.24850953372649356,0.03818266398182976,-5.424709623474958,3.47120267645436,1.5626495295893397,-2.3640026379726438,11.921420069207489,-9.16656001380358,11.921420069207489
Bendigo,VIC,0.13269999999999998,-0.0731,0.0246,-0.0045000000000000005,-0.07,-0.011200000000000002,BENDIGO,Bendigo,VIC,0.01625934654,0.04196540655,-0.002781622771,-0.1771027284,-0.07,0.01473836841,-0.11644065345999999,0.11506540655,-0.027381622771,-0.1726027284,0.0,0.025938368410000003,0.46797444961872553,0.2435867764364735,0.13989198107788203,0.0625288888343986,0.02258263100962923,0.06343527302289124,0.35637183812870576,0.3608303795249612,0.11875988551386386,0.060668418431974215,0.022633448154831075,0.08073603024566389,-11.160261149001977,11.724360308848771,-2.113209556401817,-0.18604704024243815,0.0050817145201845215,1.7300757222772647,11.724360308848771
Grayndler,NSW,0.09910000000000001,-0.0663,-0.0167,0.0172,-0.07,0.0353,GRAYNDLER,Grayndler,NSW,0.1926492677,-0.1759467694,0.1185749125,-0.606878709,-0.0496,-0.05755628438,0.09354926769999998,-0.10964676940000001,0.1352749125,-0.624078709,0.02040000000000001,-0.09285628438,0.44784556293140854,0.2576783609541038,0.11041127225228398,0.0650174179848487,0.023244163595302986,0.09580322228205193,0.5260848476783839,0.14143991916224205,0.21339918111444303,0.04912710189656007,0.03599698279144601,0.03395196735692466,7.823928474697539,-11.623844179186174,10.298790886215906,-1.5890316088288627,1.2752819196143024,-6.185125492512727,11.623844179186174
McEwen,VIC,-0.0828,0.0929,-0.051100000000000007,0.051,-0.07,0.058499999999999996,MCEWEN,McEwen,VIC,0.03262679724,-0.002181827393,-0.003862659985,0.05090730629,-0.07,0.03921040036,0.11542679723999999,-0.095081827393,0.047237340015000004,-9.269370999999416e-05,0.0,-0.019289599639999995,0.27342092379279176,0.43445269714401014,0.0851719986161602,0.06823972130595683,0.024013704519918095,0.11470095462116292,0.37487974905237004,0.31863190370710615,0.1186584542418184,0.06794737775372453,0.022778589367367538,0.09710392587761323,10.145882525957827,-11.582079343690399,3.348645562565819,-0.029234355223230202,-0.12351151525505574,-1.7597028743549694,11.582079343690399
Dickson,QLD,-0.14429999999999998,0.0942,-0.0645,0.0754,-0.0441,0.08410000000000001,DICKSON,Dickson,QLD,-0.009143133169,0.03752176549,-0.03227531256,-0.3121213355,0.02372044421,-0.00357299678,0.13515686683099998,-0.05667823451000001,0.032224687440000004,-0.3875213355,0.06782044421,-0.08767299678000001,0.21756411361994277,0.4527419936783452,0.07678540104782064,0.07170071240173789,0.044028691877081125,0.13717908737507242,0.3332669371314208,0.3584353119703183,0.09591522877135104,0.05725533896253077,0.08577763182888422,0.06934955133549499,11.570282351147803,-9.430668170802692,1.9129827723530404,-1.4445373439207119,4.17489399518031,-6.782953603957743,11.570282351147803
Oxley,QLD,0.0735,0.027999999999999997,0.0060999999999999995,-0.0246,-0.07,-0.014499999999999999,OXLEY,Oxley,QLD,0.1695577444,-0.09774201828,0.01422816953,-0.07709804807,-0.07,-0.02332892912,0.09605774439999999,-0.12574201827999998,0.00812816953,-0.05249804807,0.0,-0.008828929120000002,0.3999531176994964,0.3355885423760118,0.1221932192359816,0.06041755680049335,0.02202643453999956,0.05982112934801727,0.5058678644641554,0.2202217458340077,0.13186724023012303,0.06340188709743527,0.02256752845709133,0.05607373391718717,10.591474676465907,-11.536679654200412,0.9674020994141428,0.2984330296941923,0.054109391709177,-0.37473954308301016,11.536679654200412
Chifley,NSW,0.0891,-0.0001,-0.0297,0.0096,-0.0394,-0.0254,CHIFLEY,Chifley,NSW,0.1867421002,-0.1186174246,-0.03475638658,-0.07255302646,-0.07,0.02644349654,0.09764210020000001,-0.11851742459999999,-0.005056386579999999,-0.08215302646,-0.03060000000000001,0.05184349654,0.4258390191335267,0.31652507275131003,0.09711955356697126,0.06302028321482397,0.04304565639526408,0.05445041493810393,0.5283681643705789,0.20151434472136096,0.09412701034111765,0.06422100617536015,0.02281040356345189,0.08895907082813025,10.25291452370522,-11.501072802994909,-0.2992543225853614,0.12007229605361797,-2.023525283181219,3.4508655890026314,11.501072802994909
Durack,WA,-0.1401,0.0605,-0.07150000000000001,0.0374,0.0928,0.057999999999999996,DURACK,Durack,WA,-0.0932512278,0.0071783361,-0.03701694652,0.4640533614,-0.07,0.1588235767,0.0468487722,-0.053321663899999996,0.034483053480000005,0.4266533614,-0.1628,0.1008235767,0.2130157951488344,0.3987345991597418,0.06778560838439218,0.06755703658587052,0.13896715857574127,0.1139398021454198,0.263271028354013,0.3453250022712577,0.09704009406389583,0.08662947071359335,0.023976678176982638,0.18375772642025742,5.025523320517861,-5.340959688848413,2.9254485679503643,1.9072434127722833,-11.499048039875863,6.981792427483763,11.499048039875863
Ryan,QLD,0.0006,0.0375,0.036000000000000004,-0.0281,-0.0009,-0.0313,RYAN,Ryan,QLD,-0.07300646421,0.02792875355,0.1707012164,-1.02160405,-0.07,-0.01916485521,-0.07360646421,-0.009571246449999998,0.1347012164,-0.9935040500000001,-0.06910000000000001,0.01213514479,0.3313492395607416,0.3458051170196932,0.14565411782732346,0.060494888037924,0.06717657658918852,0.04952006096512912,0.2701496499262107,0.3489506810102896,0.2579840874493189,0.04085143168965091,0.02277592355532934,0.05928822636920058,-6.119958963453087,0.31455639905964006,11.232996962199543,-1.9643456348273087,-4.440065303385918,0.9768165404071459,11.232996962199543
Boothby,SA,-0.0785,0.10289999999999999,0.0045000000000000005,-0.014499999999999999,0.019299999999999998,-0.040999999999999995,BOOTHBY,Boothby,SA,0.05984361892,0.01072010691,0.04401334019,-0.8155101215,0.0217,-0.03214150986,0.13834361892,-0.09217989308999999,0.039513340189999996,-0.8010101215000001,0.002400000000000003,0.008858490139999994,0.2632634083321116,0.42159018205097115,0.12493058163972773,0.06269637721612899,0.08275203598569679,0.044767414775363785,0.37527292333083173,0.3097024913817368,0.14650075901032789,0.042114738337480036,0.0788851070866876,0.047523980852936076,11.200951499872014,-11.188769066923438,2.157017737060016,-2.0581638878648953,-0.3866928899009192,0.2756566077572291,11.200951499872014
Lilley,QLD,-0.0091,0.0375,-0.0323,-0.0155,0.023700000000000002,-0.0036,LILLEY,Lilley,QLD,0.1096049317,-0.04566783005,0.04364245068,-0.3762257877,-0.07,-0.02066559181,0.1187049317,-0.08316783005,0.07594245068,-0.36072578769999997,-0.0937,-0.017065591810000003,0.3314717649851088,0.35590490463812413,0.09559131540521648,0.06263022333003188,0.08565815705433123,0.06874363458718753,0.44266494890947045,0.269602221367439,0.15362816749172747,0.05453294659353506,0.022348857003430915,0.05722285863439697,11.119318392436167,-8.630268327068514,5.8036852086511,-0.8097276736496816,-6.330930005090033,-1.1520775952790565,11.119318392436167
Mitchell,NSW,-0.1152,0.061799999999999994,-0.0154,0.0084,0.0902,0.0069,MITCHELL,Mitchell,NSW,-0.02747724024,0.1505941241,0.01082166166,-0.3513455421,-0.07,-0.04803259473,0.08772275975999999,0.08879412410000001,0.02622166166,-0.35974554210000004,-0.1602,-0.054932594730000006,0.2303340541709708,0.38587612548658,0.11065362088780815,0.0642771164555804,0.132253684799752,0.07660539819930866,0.3037715016093839,0.4553779123687017,0.12561084958083577,0.05418191896002124,0.02194519412425105,0.03911262335680649,7.343744743841308,6.9501786882121666,1.495722869302761,-1.0095197495559163,-11.030849067550093,-3.7492774842502166,11.030849067550093
Lalor,VIC,0.0297,0.0501,0.0129,-0.0177,-0.07,-0.0064,LALOR,Lalor,VIC,0.08757157951,-0.07019442206,0.01842979836,0.01838102415,-0.04491348354,0.007592722896,0.05787157950999999,-0.12029442205999999,0.005529798359999999,0.03608102415,0.025086516460000007,0.013992722896,0.3617373742644194,0.3605829370330206,0.12870719353956725,0.06121951988112324,0.02224680225549852,0.06550617302637121,0.42974488362857494,0.2502935882383703,0.13658393384001252,0.06698540747859984,0.03969398383095285,0.07669820298348964,6.800750936415556,-11.02893487946503,0.7876740300445273,0.57658875974766,1.744718157545433,1.1192029957118432,11.02893487946503
Braddon,TAS,-0.0275,0.1506,0.0108,-0.0174,-0.07,-0.048,BRADDON,Braddon,TAS,0.01202982362,0.01987557456,-0.04200490379,0.1064673417,0.01372099145,-0.01047922234,0.03952982362,-0.13072442544,-0.052804903789999996,0.1238673417,0.08372099145,0.037520777660000004,0.30192099952322354,0.45196612967422306,0.12513198506417428,0.060292842951346313,0.02190697580279111,0.038781066984241726,0.3554231958662211,0.3417931459534097,0.08844761365777472,0.06992116791726782,0.07931867266769857,0.06509620393762816,5.350219634299758,-11.017298372081335,-3.668437140639956,0.962832496592151,5.741169686490746,2.6315136953386435,11.017298372081335
Canberra,ACT,0.0635,-0.0195,-0.022099999999999998,-0.020099999999999996,-0.0472,0.047599999999999996,CANBERRA,Canberra,ACT,0.133946831,-0.1361655827,0.0881800265,-3.970432742,0.02696268401,-0.05587395884,0.07044683099999999,-0.1166655827,0.11028002649999999,-3.950332742,0.07416268401000001,-0.10347395883999999,0.39990483870366916,0.2965862668905681,0.10290992669170078,0.062017490378923394,0.03775585594642672,0.10082562138871186,0.48295383372696027,0.18649432293885462,0.19522962480970524,0.009800882542637059,0.08943036366682822,0.0360909723150147,8.30489950232911,-11.009194395171349,9.231969811800447,-5.221660783628634,5.16745077204015,-6.473464907369716,11.009194395171349
Blaxland,NSW,0.1277,0.004699999999999999,-0.012199999999999999,-0.0383,-0.0421,-0.0363,BLAXLAND,Blaxland,NSW,0.1335348721,-0.1130266061,-0.04591502428,-0.6097801252,0.1149,-0.02008621067,0.005834872099999999,-0.11772660609999999,-0.033715024280000006,-0.5714801252,0.157,0.01621378933,0.4431468004789565,0.3070914988555767,0.10605259080841152,0.05889732107784741,0.03941856228436075,0.04539322649484718,0.4644551075495355,0.2023226573920914,0.08321718670807887,0.048655840863326395,0.1439411736071063,0.05740803387986153,2.1308307070579016,-10.476884146348528,-2.283540410033265,-1.0241480214521017,10.452261132274554,1.201480738501435,10.476884146348528
Moore,WA,-0.0965,0.0354,-0.022099999999999998,0.0971,-0.07,0.0545,MOORE,Moore,WA,-0.01708791336,0.01245098608,-0.003480648558,-0.3825115867,0.09,-0.02713460575,0.07941208664,-0.02294901392,0.018619351442,-0.47961158670000004,0.16,-0.08163460575,0.27335084113239666,0.3941373379171445,0.11552521260128401,0.07354019657997769,0.02532791640633374,0.11811849536286338,0.31987031245557757,0.327514037997057,0.11686819250272752,0.05444042376520741,0.12812716701943683,0.05317986625999368,4.6519471323180905,-6.662329992008753,0.13429799014435112,-1.909977281477028,10.279925061310308,-6.493862910286971,10.279925061310308
Scullin,VIC,0.059800000000000006,0.010700000000000001,0.044000000000000004,-0.0325,0.0217,-0.0321,SCULLIN,Scullin,VIC,0.1116176977,-0.1196167836,-0.02437201435,0.09919584072,-0.07,0.09539541147,0.0518176977,-0.13031678359999999,-0.06837201435000001,0.13169584072,-0.0917,0.12749541147,0.36921309457724166,0.3042606999734465,0.1444802231396332,0.057445756502986715,0.07795379211368063,0.04664643369301124,0.4617358102615835,0.2040095893153122,0.10421868772904315,0.0708099361346287,0.02320906611554849,0.13601691044388386,9.252271568434184,-10.02511106581343,-4.026153541059006,1.3364179631641986,-5.474472599813214,8.937047675087262,10.02511106581343
Whitlam,NSW,0.13390000000000002,-0.1362,0.0882,-0.225,0.027000000000000003,-0.0559,WHITLAM,Whitlam,NSW,0.05506124447,-0.04126005342,-0.002907761901,0.1695861813,0.0129,-0.0172594021,-0.07883875553000003,0.09493994657999999,-0.091107761901,0.3945861813,-0.014100000000000003,0.0386405979,0.4605117227098423,0.17754649452535973,0.18662966079971224,0.05533948972143955,0.08567457983388092,0.03429805240976527,0.3944874730399029,0.27738246341625766,0.11863040620244297,0.07133833680228152,0.07803261737268054,0.06012870316643459,-6.602424966993942,9.983596889089794,-6.799925459726927,1.599884708084197,-0.7641962461200386,2.5830650756669313,9.983596889089794
Dawson,QLD,-0.1384,0.1907,-0.044199999999999996,0.038,-0.0337,-0.011699999999999999,DAWSON,Dawson,QLD,-0.08279454442,0.09290545964,-0.0511046279,0.6682343378,-0.07,0.05851773673,0.05560545557999999,-0.09779454036000002,-0.006904627900000002,0.6302343377999999,-0.036300000000000006,0.07021773673,0.20948771696078036,0.5226246612940402,0.08839949158971887,0.0659115042985047,0.04835519933106588,0.0652214265258901,0.26615058923962875,0.4235296462567909,0.08270699947457348,0.09234303626960459,0.023274491203177046,0.11199523755622535,5.6662872278848395,-9.909501503724927,-0.5692492115145387,2.643153197109989,-2.5080708127888833,4.677381103033526,9.909501503724927
Hinkler,QLD,0.0446,-0.0353,-0.0263,0.026099999999999998,-0.07,0.059500000000000004,HINKLER,Hinkler,QLD,-0.04855877282,0.06239735394,-0.05347322057,0.7550331324,-0.0458033182,0.0253700628,-0.09315877282,0.09769735394,-0.02717322057,0.7289331324,0.02419668180000001,-0.0341299372,0.39887548762426,0.2937458002137743,0.10415063830408852,0.06627142657231933,0.023594069814328534,0.11336257747122942,0.30090314967517495,0.39220514221384384,0.08079672078076892,0.09609331524555825,0.039918818100580296,0.0900828539840736,-9.797233794908506,9.845934200006957,-2.33539175233196,2.9821888673238925,1.6324748286251762,-2.3279723487155817,9.845934200006957
Leichhardt,QLD,-0.0298,0.07519999999999999,-0.0014000000000000002,0.011899999999999999,-0.07,0.0125,LEICHHARDT,Leichhardt,QLD,0.001945419726,-0.03174591172,-0.02741522684,0.2891326048,-0.07,0.09432358539,0.031745419726,-0.10694591171999998,-0.026015226840000003,0.2772326048,0.0,0.08182358539000001,0.31418406778095775,0.397552989612994,0.12136375215393515,0.0640713513481495,0.022962798225426947,0.07986504087853674,0.3570964453500479,0.29941013579823067,0.10351647615390136,0.07869572172067321,0.023613539959205815,0.13766768101794113,4.291237756909016,-9.814285381476335,-1.7847276000033787,1.4624370372523718,0.06507417337788673,5.780264013940439,9.814285381476335
Perth,WA,0.1343,-0.12240000000000001,-0.012199999999999999,0.026099999999999998,-0.0509,0.0264,PERTH,Perth,WA,0.08009546995,-0.06420341233,0.116843455,-0.1741224575,-0.07,-0.057825,-0.054204530050000005,0.05819658767000001,0.129043455,-0.2002224575,-0.019100000000000006,-0.084225,0.4885388463694559,0.2024648684356097,0.1153077563076955,0.06599705995020434,0.03675152541584826,0.09093994352118628,0.4172459401154278,0.25325526840616586,0.21263296454836553,0.06046460190882993,0.022525800383982924,0.03387542463722799,-7.129290625402806,5.079039997055615,9.732520824067002,-0.5532458041374415,-1.4225725031865335,-5.706451888395829,9.732520824067002
Farrer,NSW,-0.2231,0.1041,-0.0394,-0.0512,0.2636,-0.053099999999999994,FARRER,Farrer,NSW,-0.1800117084,0.1283575209,-0.06233624603,0.03929010415,0.1269,0.03067471158,0.043088291599999995,0.024257520899999996,-0.022936246030000003,0.09049010415,-0.1367,0.08377471158,0.1233231340000121,0.4318353404435723,0.09192286824505275,0.06294587160610923,0.25218405816732625,0.03778872753792714,0.16399874072346934,0.4499101712783273,0.07192401941685678,0.06752835194040406,0.1551325299438803,0.09150618669706223,4.067560672345724,1.8074830834754974,-1.999884882819597,0.4582480334294828,-9.705152822344596,5.371745915913509,9.705152822344596
Gellibrand,VIC,0.0003,-0.15109999999999998,-0.0356,-0.0148,0.0481,0.0401,GELLIBRAND,Gellibrand,VIC,0.1160138557,-0.06355241013,0.04466253874,-0.1760033497,-0.07,-0.02078872217,0.1157138557,0.08754758986999998,0.08026253874,-0.1612033497,-0.11810000000000001,-0.06088872216999999,0.3951066604262015,0.19387815320941573,0.10780298785632075,0.07264882933918411,0.1183279604962676,0.1122354086726102,0.4513052902265717,0.2532612080086137,0.15525552585063035,0.06025808735516448,0.022468740508892693,0.05745114805012707,5.619862980037016,5.938305479919795,4.74525379943096,-1.2390741984019626,-9.585921998737492,-5.478426062248313,9.585921998737492
Calwell,VIC,0.138,-0.0815,-0.0062,0.0179,-0.07,0.0004,CALWELL,Calwell,VIC,0.0003030456853,-0.1510790231,-0.03555373364,-0.3302205597,0.0481,0.04005466426,-0.1376969543147,-0.06957902309999998,-0.02935373364,-0.3481205597,0.11810000000000001,0.03965466426,0.4825398257039121,0.23990194238745316,0.11785382841571068,0.0644403124758243,0.02303030279151266,0.07223378822558704,0.3980085181055916,0.1956169404682589,0.10838156514794427,0.06594429218341637,0.11868502739076421,0.11336365670402467,-8.453130759832044,-4.428500191919427,-0.9472263267766414,0.15039797075920708,9.565472459925155,4.112986847843763,9.565472459925155
Cunningham,NSW,0.0842,-0.12990000000000002,-0.0444,0.0984,-0.07,0.0603,CUNNINGHAM,Cunningham,NSW,0.09753945693,-0.09257554385,0.0827114515,0.3093452591,-0.07,-0.03915489721,0.013339456930000007,0.03732445615000002,0.1271114515,0.2109452591,0.0,-0.09945489721,0.4723622799027549,0.21020728089724783,0.09591510153225455,0.07369707966588344,0.02536656001093625,0.12245169799092308,0.43911541300241325,0.2274374345894751,0.1877274575967887,0.07660932604857809,0.02277327026858229,0.04633709849416263,-3.3246866900341674,1.7230153692227272,9.181235606453415,0.2912246382694647,-0.25932897423539614,-7.6114599496760444,9.181235606453415
Chisholm,VIC,0.0943,-0.053399999999999996,-0.0123,0.0226,-0.028300000000000002,-0.016,CHISHOLM,Chisholm,VIC,0.03676212542,0.04940112518,0.006769453959,-1.360805721,-0.0134,-0.02522590866,-0.057537874579999995,0.10280112518,0.019069453959,-1.383405721,0.014900000000000002,-0.00922590866,0.43990008004344905,0.2689717665465903,0.11318805329450429,0.06472402221242413,0.05150840207187241,0.06170767583116,0.36876734965034685,0.36065498764142967,0.1237203564633018,0.033761173605111765,0.05921848539380646,0.05387764724600355,-7.1132730393102195,9.16832210948394,1.053230316879751,-3.0962848607312363,0.7710083321934048,-0.7830028585156447,9.16832210948394
Lyons,TAS,0.1398,-0.1072,-0.0132,0.0088,-0.07,0.0403,LYONS,Lyons,TAS,0.05506007913,-0.0383097147,-0.01191513953,0.05952742289,-0.0407,0.03627124115,-0.08473992087000001,0.0688902853,0.0012848604699999995,0.05072742289,0.029300000000000007,-0.004028758850000001,0.48639130393905783,0.2147618421554042,0.11269110673163961,0.06443888479735677,0.02312803877562931,0.09858882360091217,0.39812461652854636,0.28292302917991713,0.11251556092593497,0.06839508258962751,0.04259928090419741,0.09544242987177647,-8.826668741051147,6.816118702451293,-0.017554580570464107,0.39561977922707436,1.9471242128568096,-0.31463937291357075,8.826668741051147
Menzies,VIC,-0.09949999999999999,0.06849999999999999,-0.011899999999999999,0.0115,0.061500000000000006,-0.0006,MENZIES,Menzies,VIC,-0.0006363885589,0.07925592159,-0.007634133693,-1.160053633,-0.009,-0.009417209632,0.0988636114411,0.010755921590000009,0.004265866306999999,-1.171553633,-0.07050000000000001,-0.008817209632,0.2457904801127602,0.3922981425276475,0.11336820304177544,0.06430785533595293,0.1125845703962934,0.07165074858557047,0.33326170440891545,0.39060573248490577,0.11272215155180333,0.03725742627432128,0.06220409828361596,0.06394888699643825,8.747122429615525,-0.1692410042741732,-0.06460514899721131,-2.705042906163165,-5.0380472112677435,-0.770186158913222,8.747122429615525
Moreton,QLD,0.1234,-0.0693,-0.0163,-0.0151,-0.037200000000000004,0.0191,MORETON,Moreton,QLD,0.07016913493,-0.05196420852,0.09231244871,-0.7104478891,-0.07,-0.01219330898,-0.053230865069999994,0.01733579148,0.10861244870999999,-0.6953478891,-0.0328,-0.03129330898,0.4573873655924744,0.24656126715649776,0.10723607918992238,0.06201762760593468,0.04431599316735761,0.08248166728781327,0.40802119086839633,0.2657874241968261,0.19350627267336035,0.04695091047634984,0.022553690347434208,0.06318051143763322,-4.936617472407806,1.9226157040328347,8.627019348343797,-1.5066717129584843,-2.1762302819923405,-1.9301155850180052,8.627019348343797
